track_popularity,playlist_genre,playlist_subgenre,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,duration_m,year,mouth,day,day_1_2_3,mouth_1_2_3_4
56,2,3,0.638,0.818,-4.517,0,0.05,0.131,1.78e-05,0.489,126.015,3,2019,4,4,1,3
56,2,3,0.707,0.806,-4.777,1,0.175,0.00908,0.0,0.634,119.972,3,2019,7,19,2,4
60,2,3,0.59,0.888,-2.851,1,0.0765,0.0216,0.0,0.288,126.094,3,2019,1,11,2,2
40,2,3,0.632,0.574,-8.584,1,0.053,0.0942,0.0,0.557,125.989,3,2019,5,31,3,3
57,2,3,0.703,0.879,-4.514,0,0.177,0.0693,0.0,0.542,124.972,3,2019,6,28,3,4
70,2,3,0.79,0.746,-5.96,1,0.0502,0.241,0.0,0.538,124.971,4,2019,9,27,3,1
63,2,3,0.733,0.718,-7.149,0,0.0376,0.0107,0.0102,0.206,122.993,3,2019,5,17,2,3
65,2,3,0.728,0.848,-6.248,1,0.185,0.0427,4.49e-06,0.612,124.993,3,2019,4,24,3,3
56,2,3,0.502,0.78,-4.547,1,0.244,0.333,0.0,0.607,122.688,3,2019,6,7,1,4
2,2,3,0.638,0.708,-5.001,0,0.0421,0.24,0.0,0.582,103.16,2,2018,9,28,3,1
53,2,3,0.685,0.712,-4.302,0,0.0894,0.334,1.1e-06,0.483,114.989,3,2018,6,29,3,4
11,2,3,0.62,0.906,-3.638,0,0.0627,0.102,0.0206,0.398,123.047,4,2018,10,26,3,1
77,2,3,0.601,0.775,-4.612,1,0.0473,0.269,0.0,0.483,119.964,3,2018,8,31,3,4
56,2,3,0.762,0.665,-6.92,0,0.0471,0.169,0.0,0.961,115.946,3,2019,1,25,3,2
65,2,3,0.684,0.95,-2.588,0,0.0809,0.0207,1.25e-06,0.436,125.974,3,2019,3,8,1,3
34,2,3,0.65,0.819,-3.811,1,0.0551,0.117,0.0,0.351,128.09,3,2019,3,8,1,3
54,2,3,0.448,0.836,-6.495,1,0.0809,0.229,0.0,0.482,122.899,3,2019,3,21,3,3
51,2,3,0.712,0.646,-4.23,1,0.182,0.116,0.0,0.607,104.998,3,2018,10,19,2,1
50,2,3,0.674,0.854,-5.253,1,0.115,0.054,0.0,0.503,111.969,3,2019,6,21,3,4
52,2,3,0.739,0.622,-5.382,0,0.0394,0.532,0.0,0.615,119.992,4,2018,12,7,1,2
76,2,3,0.647,0.795,-3.548,0,0.0372,0.0635,0.0,0.409,127.992,3,2019,2,8,1,2
75,2,3,0.669,0.895,-3.787,0,0.0575,0.128,0.0,0.576,124.964,3,2019,5,24,3,3
52,2,3,0.792,0.724,-5.108,0,0.0362,0.219,0.0,0.429,109.984,3,2019,3,29,3,3
62,2,3,0.706,0.931,-3.053,0,0.0456,0.354,3.72e-06,0.465,123.012,3,2019,7,5,1,4
65,2,3,0.645,0.795,-5.439,1,0.0343,0.0334,1.05e-05,0.424,127.959,4,2018,8,16,2,4
62,2,3,0.662,0.823,-4.7,1,0.0971,0.073,0.0,0.435,118.958,3,2019,11,1,1,1
10,2,3,0.673,0.885,-3.574,0,0.0569,0.143,0.0,0.704,121.082,3,2019,8,2,1,4
55,2,3,0.516,0.857,-3.432,0,0.0463,0.0368,0.0,0.448,127.949,3,2019,5,31,3,3
49,2,3,0.686,0.613,-5.614,1,0.069,0.0386,0.0,0.452,104.988,3,2019,2,1,1,2
70,2,3,0.503,0.754,-3.634,1,0.0424,0.264,5.85e-05,0.597,116.524,3,2020,1,10,1,2
61,2,3,0.382,0.698,-3.409,1,0.0374,0.00236,5.24e-05,0.151,127.816,4,2019,6,21,3,4
75,2,3,0.59,0.642,-3.87,1,0.122,0.0771,0.0,0.651,107.356,3,2019,8,16,2,4
60,2,3,0.708,0.825,-3.117,1,0.0615,0.031,0.0,0.662,109.991,3,2019,3,29,3,3
63,2,3,0.588,0.757,-2.415,1,0.0716,0.327,0.0,0.836,122.813,3,2018,6,15,2,4
73,2,3,0.636,0.63,-6.396,1,0.0346,0.0796,0.0,0.454,104.845,3,2018,9,21,3,1
60,2,3,0.682,0.786,-4.87,0,0.0477,0.214,0.0,0.664,91.042,3,2018,11,23,3,1
62,2,3,0.639,0.705,-5.039,0,0.049,0.045,0.0,0.595,124.957,3,2019,7,26,3,4
67,2,3,0.815,0.647,-7.162,0,0.218,0.399,0.0,0.182,125.95,3,2019,6,21,3,4
61,2,3,0.696,0.907,-4.157,0,0.073,0.0191,1.23e-05,0.466,125.932,3,2019,3,22,3,3
71,2,3,0.659,0.617,-5.862,0,0.0649,0.27,0.0,0.187,119.858,3,2018,6,22,3,4
80,2,3,0.592,0.873,-5.65,1,0.0275,0.0715,0.00982,0.516,122.011,5,2019,6,6,1,4
68,2,3,0.651,0.617,-6.077,1,0.0309,0.179,0.0,0.591,121.977,3,2018,7,27,3,4
60,2,3,0.707,0.585,-11.024,1,0.0701,0.145,0.00485,0.277,125.161,3,2019,8,16,2,4
66,2,3,0.673,0.687,-5.295,0,0.0623,0.269,0.0,0.524,96.964,4,2019,3,1,1,3
75,2,3,0.567,0.765,-4.107,0,0.108,0.317,0.0,0.541,121.924,3,2019,7,12,2,4
58,2,3,0.768,0.83,-4.983,0,0.036,0.0229,0.000127,0.444,126.007,3,2018,11,1,1,1
74,2,3,0.734,0.765,-5.562,1,0.0621,0.151,0.0,0.518,109.989,3,2018,6,22,3,4
68,2,3,0.689,0.901,-1.431,1,0.0678,0.145,1.03e-05,0.651,125.115,3,2018,3,23,3,3
72,2,3,0.676,0.582,-7.58,1,0.128,0.221,0.00627,0.447,124.012,3,2019,3,29,3,3
70,2,3,0.686,0.693,-6.245,0,0.131,0.329,0.0,0.699,124.206,3,2018,10,12,2,1
58,2,3,0.763,0.674,-5.146,1,0.0378,0.0106,3.58e-06,0.759,105.027,3,2019,8,30,3,4
67,2,3,0.6,0.754,-4.204,1,0.0488,0.0688,0.0,0.641,128.044,3,2018,3,2,1,3
62,2,3,0.691,0.924,-3.839,1,0.0577,0.00828,3.8e-06,0.34,125.983,3,2018,10,19,2,1
56,2,3,0.63,0.726,-3.753,1,0.0978,0.0717,0.0,0.499,122.055,3,2019,5,2,1,3
65,2,3,0.734,0.921,-1.936,0,0.0863,0.0328,0.0,0.654,120.056,4,2018,9,28,3,1
51,2,3,0.605,0.854,-4.128,0,0.0488,0.0673,0.0,0.165,124.024,4,2019,3,15,2,3
54,2,3,0.609,0.523,-12.649,1,0.0796,0.00959,0.000155,0.342,127.977,3,2019,3,22,3,3
61,2,3,0.733,0.839,-2.84,0,0.0335,0.0145,0.000187,0.471,126.009,4,2019,2,1,1,2
76,2,3,0.43,0.606,-5.115,0,0.0431,0.131,0.0,0.123,169.988,4,2018,12,14,2,2
83,2,3,0.661,0.723,-6.976,0,0.0566,0.179,1.23e-05,0.316,113.778,3,2019,4,25,3,3
63,2,3,0.752,0.764,-4.399,1,0.038,0.0476,9.44e-05,0.582,121.958,3,2017,10,27,3,1
70,2,3,0.704,0.888,-2.872,1,0.0541,0.00553,0.0011,0.531,125.027,3,2019,3,15,2,3
70,2,3,0.655,0.713,-6.293,0,0.0501,0.338,0.0,0.61,94.05,3,2019,6,7,1,4
56,2,3,0.732,0.734,-6.423,1,0.107,0.00719,1.49e-05,0.643,123.033,3,2017,9,8,1,1
65,2,3,0.619,0.735,-3.925,1,0.0445,0.017,1.78e-06,0.668,119.981,3,2018,5,4,1,3
61,2,3,0.746,0.846,-2.432,1,0.048,0.0485,0.0,0.403,114.955,3,2016,11,4,1,1
60,2,3,0.776,0.809,-5.726,0,0.069,0.415,0.0,0.582,100.071,3,2017,8,25,3,4
63,2,3,0.621,0.898,-4.569,1,0.0401,0.0976,1.08e-05,0.332,124.018,3,2019,4,12,2,3
54,2,3,0.767,0.674,-6.246,1,0.0529,0.0216,5.88e-05,0.221,121.011,3,2018,8,31,3,4
70,2,3,0.655,0.672,-4.966,1,0.0581,0.253,0.0,0.675,98.005,3,2018,12,14,2,2
6,2,3,0.638,0.656,-5.299,1,0.0611,0.143,5.76e-05,0.271,103.081,3,2018,11,23,3,1
70,2,3,0.689,0.505,-6.389,1,0.0933,0.158,0.0,0.312,99.017,4,2017,11,3,1,1
54,2,3,0.445,0.597,-6.724,1,0.0575,0.158,2.21e-06,0.263,175.903,3,2018,4,20,2,3
83,2,3,0.807,0.887,-4.311,0,0.0361,0.016,0.000503,0.606,122.015,4,2019,1,11,2,2
53,2,3,0.684,0.823,-4.881,1,0.0296,0.00576,7.42e-06,0.384,117.993,4,2018,6,1,1,4
55,2,3,0.653,0.708,-5.385,1,0.0345,0.109,0.0011,0.347,111.924,3,2017,6,9,1,4
81,2,3,0.662,0.858,-4.844,1,0.0428,0.00163,0.0,0.295,133.993,3,2017,8,10,1,4
58,2,3,0.691,0.821,-4.527,1,0.0401,0.136,0.000115,0.759,104.961,4,2016,10,7,1,1
75,2,3,0.717,0.716,-5.485,0,0.0432,0.0421,0.000467,0.206,125.064,3,2019,8,30,3,4
73,2,3,0.677,0.497,-5.763,1,0.0809,0.152,0.0,0.419,99.137,4,2017,9,21,3,1
73,2,3,0.715,0.605,-5.128,0,0.0428,0.239,1.41e-05,0.454,122.956,4,2018,11,30,3,1
57,2,3,0.572,0.713,-4.826,1,0.0406,0.0754,0.0,0.559,89.996,3,2017,9,1,1,1
25,2,3,0.645,0.741,-4.989,0,0.0339,0.0323,0.0,0.534,123.07,3,2017,5,24,3,3
55,2,3,0.497,0.924,-3.43,0,0.0434,0.149,0.251,0.283,120.018,3,2019,6,7,1,4
80,2,3,0.527,0.835,-5.298,1,0.0433,0.0166,0.0,0.654,125.983,3,2014,1,1,1,2
69,2,3,0.401,0.872,-3.641,0,0.314,0.167,0.0,0.472,104.592,3,2017,7,14,2,4
74,2,3,0.738,0.794,-4.118,0,0.0416,0.101,0.0,0.566,104.014,3,2018,11,9,1,1
65,2,3,0.702,0.903,-3.921,1,0.038,0.121,0.000123,0.66,125.948,3,2018,2,16,2,2
50,2,3,0.814,0.705,-4.734,1,0.0904,0.0958,0.000133,0.6,110.004,4,2018,2,23,3,2
66,2,3,0.724,0.733,-5.539,0,0.0382,0.0249,0.000318,0.672,125.993,3,2019,7,12,2,4
71,2,3,0.771,0.826,-3.978,1,0.0604,0.142,0.03,0.185,100.012,4,2019,6,21,3,4
79,2,3,0.747,0.834,-2.867,0,0.045,0.374,0.0,0.687,128.005,4,2018,5,18,2,3
76,2,3,0.813,0.761,-5.687,0,0.085,0.0529,0.0119,0.29,124.957,3,2018,9,7,1,1
55,2,3,0.728,0.794,-3.992,1,0.0635,0.148,0.0,0.523,112.071,3,2016,4,8,1,3
87,2,3,0.719,0.704,-4.724,1,0.0476,0.0691,0.0,0.628,133.002,3,2018,8,17,2,4
35,2,3,0.564,0.833,-3.964,1,0.0952,0.0112,0.0,0.395,127.948,3,2018,6,15,2,4
77,2,3,0.414,0.486,-6.431,0,0.0311,0.0129,0.0,0.368,128.038,4,2018,7,29,3,4
83,2,3,0.682,0.656,-4.67,1,0.0435,0.0737,0.0,0.607,130.089,3,2019,3,7,1,3
51,2,3,0.674,0.471,-8.199,1,0.0719,0.0946,0.0,0.219,127.963,3,2018,2,9,1,2
2,2,3,0.69,0.689,-6.522,1,0.174,0.0655,1.45e-06,0.307,131.945,2,2018,4,17,2,3
68,2,3,0.594,0.722,-5.751,0,0.0398,0.0156,0.0,0.407,127.877,3,2018,9,14,2,1
50,2,3,0.468,0.968,-4.083,1,0.0478,0.0224,0.922,0.284,129.998,3,2019,3,29,3,3
42,2,3,0.465,0.739,-7.786,1,0.0648,0.00987,1.88e-06,0.0652,125.994,4,2018,10,12,2,1
95,2,3,0.701,0.425,-10.965,1,0.375,0.328,0.13,0.562,135.128,3,2019,3,29,3,3
50,2,3,0.631,0.939,-1.7,0,0.0398,0.0728,0.000187,0.353,128.048,3,2018,6,22,3,4
21,2,3,0.578,0.776,-2.698,0,0.0409,0.363,0.00119,0.608,129.03,3,2018,4,13,2,3
63,2,3,0.671,0.91,-3.621,1,0.1,0.00196,0.0316,0.413,128.036,2,2018,11,30,3,1
56,2,3,0.715,0.792,-6.4,0,0.0325,0.055,0.0236,0.357,128.024,3,2018,12,14,2,2
2,2,3,0.714,0.809,-4.34,0,0.0801,0.00736,0.0,0.32,128.045,3,2018,4,13,2,3
2,2,3,0.691,0.874,-6.276,0,0.09,0.0286,0.633,0.0909,127.99,5,2017,1,23,3,2
49,2,3,0.651,0.711,-5.062,0,0.0378,0.111,6.13e-05,0.425,125.089,3,2018,10,12,2,1
60,2,3,0.59,0.888,-4.151,1,0.0797,0.000753,0.00535,0.0715,128.025,3,2019,3,15,2,3
45,2,3,0.438,0.914,-3.919,0,0.0601,0.0206,0.623,0.225,128.184,3,2019,1,25,3,2
56,2,3,0.59,0.678,-5.48,1,0.0384,0.0259,2.2e-05,0.4,126.061,3,2018,7,13,2,4
41,2,3,0.461,0.773,-6.436,0,0.0539,0.0153,0.0,0.266,131.085,3,2018,5,11,2,3
70,2,3,0.563,0.954,-1.835,0,0.0283,0.119,0.168,0.788,128.014,3,2018,7,23,3,4
57,2,3,0.446,0.573,-5.081,1,0.0279,0.0416,0.0,0.167,135.96,4,2018,10,12,2,1
16,2,3,0.577,0.741,-3.83,0,0.0501,0.298,0.0,0.581,128.081,4,2015,10,2,1,1
48,2,3,0.486,0.855,-4.493,0,0.0497,0.000452,0.00146,0.151,129.9,2,2018,4,20,2,3
72,2,3,0.635,0.9,-3.719,0,0.0377,0.00664,0.0145,0.15,127.978,3,2018,2,22,3,2
2,2,3,0.733,0.791,-5.599,1,0.0403,0.239,0.784,0.477,128.007,3,2018,2,23,3,2
2,2,3,0.627,0.956,-4.498,0,0.0719,0.0256,0.588,0.392,127.984,4,2018,6,1,1,4
66,2,3,0.527,0.806,-5.639,0,0.0323,0.000598,0.0,0.534,131.882,4,2018,2,9,1,2
60,2,3,0.742,0.838,-2.758,0,0.0476,0.339,0.0,0.694,128.022,4,2018,5,18,2,3
68,2,3,0.708,0.868,-3.287,1,0.0431,0.0313,0.0,0.72,124.994,3,2017,6,9,1,4
50,2,3,0.653,0.911,-2.979,0,0.0645,0.0623,5.22e-05,0.335,125.959,3,2018,5,11,2,3
39,2,3,0.361,0.945,-5.219,0,0.111,0.00105,0.0342,0.138,127.985,3,2018,4,16,2,3
1,2,3,0.732,0.828,-5.935,0,0.0535,0.00379,0.797,0.226,128.003,3,2018,2,23,3,2
4,2,3,0.673,0.943,-3.604,0,0.0481,0.0448,3.83e-06,0.0358,127.999,3,2018,3,2,1,3
16,2,3,0.628,0.593,-5.036,1,0.0323,0.093,1.65e-06,0.104,125.026,3,2014,8,22,3,4
58,2,3,0.555,0.813,-5.792,1,0.033,0.0201,0.0,0.435,125.034,4,2016,9,9,1,1
77,2,3,0.552,0.76,-4.706,1,0.342,0.0733,0.0,0.639,135.702,4,2018,7,27,3,4
71,2,3,0.467,0.757,-3.01,1,0.0517,0.0866,0.0,0.383,131.993,4,2017,7,28,3,4
65,2,3,0.722,0.744,-5.52,0,0.0363,0.0234,0.000157,0.686,125.985,3,2017,12,1,1,2
80,2,3,0.501,0.519,-5.88,0,0.0409,0.109,0.0,0.168,133.99,3,2016,7,29,3,4
1,2,3,0.64,0.857,-8.26,1,0.266,0.00164,0.557,0.645,128.058,2,2017,9,1,1,1
67,2,3,0.769,0.817,-5.409,1,0.103,0.0225,1.03e-06,0.896,118.021,3,2019,11,3,1,1
28,2,3,0.787,0.722,-5.43,1,0.0395,0.0489,0.0,0.52,127.952,4,2019,12,11,2,2
48,2,3,0.63,0.787,-4.302,1,0.103,0.00489,0.0,0.466,128.997,4,2020,1,14,2,2
39,2,3,0.617,0.885,-3.989,0,0.0375,0.0169,0.0,0.768,139.95,4,2020,1,8,1,2
60,2,3,0.746,0.805,-4.499,1,0.0683,0.074,0.0,0.843,144.983,4,2019,11,21,3,1
29,2,3,0.695,0.88,-2.965,1,0.158,0.194,0.0,0.786,127.075,4,2020,1,29,3,2
21,2,3,0.705,0.858,-3.374,1,0.0627,0.112,0.0,0.536,106.019,4,2019,12,11,2,2
40,2,3,0.803,0.863,-4.939,1,0.0903,0.00947,0.0136,0.467,112.986,3,2020,1,15,2,2
37,2,3,0.736,0.666,-4.503,1,0.0417,0.0795,1.89e-05,0.22,109.958,3,2020,1,17,2,2
38,2,3,0.826,0.569,-7.18,1,0.0473,0.287,0.000491,0.555,105.014,4,2020,1,1,1,2
17,2,3,0.837,0.52,-7.575,0,0.14,0.617,0.0182,0.463,123.972,3,2020,1,17,2,2
30,2,3,0.636,0.744,-3.799,1,0.0291,0.101,0.0,0.486,133.994,3,2020,1,15,2,2
31,2,3,0.486,0.714,-6.197,1,0.115,0.0622,0.0,0.496,127.41,3,2020,1,15,2,2
37,2,3,0.789,0.77,-5.531,0,0.0553,0.0403,0.0,0.791,102.0,3,2019,12,25,3,2
35,2,3,0.608,0.961,-2.259,1,0.124,0.023,0.0,0.366,137.9,4,2020,1,15,2,2
49,2,3,0.604,0.733,-5.788,1,0.0348,0.105,0.0,0.399,124.885,5,2020,1,8,1,2
42,2,3,0.655,0.993,-2.026,1,0.0862,0.507,0.0,0.62,93.021,3,2020,1,17,2,2
23,2,3,0.836,0.588,-7.454,1,0.16,0.237,0.000913,0.636,92.985,4,2020,1,17,2,2
34,2,3,0.705,0.666,-5.001,1,0.0583,0.577,0.0,0.697,127.967,4,2019,12,11,2,2
27,2,3,0.567,0.865,-5.125,1,0.139,0.0127,0.0,0.838,187.981,4,2020,1,12,2,2
60,2,3,0.718,0.8,-5.715,1,0.0587,0.00588,1.63e-05,0.266,117.98,3,2019,12,20,2,2
53,2,3,0.775,0.673,-6.526,1,0.081,0.0564,0.0,0.5,112.059,4,2019,11,22,3,1
30,2,3,0.847,0.512,-9.071,1,0.053,0.152,0.000478,0.765,111.989,3,2020,1,15,2,2
41,2,3,0.742,0.719,-6.341,0,0.0387,0.0867,0.0,0.318,125.007,4,2019,11,6,1,1
29,2,3,0.549,0.847,-4.966,1,0.0483,0.0587,0.0,0.149,124.01,5,2019,11,27,3,1
54,2,3,0.425,0.56,-6.395,0,0.308,0.0826,0.0,0.347,168.068,3,2019,12,4,1,2
21,2,3,0.716,0.463,-7.563,1,0.0337,0.693,0.000296,0.342,92.023,4,2020,1,15,2,2
21,2,3,0.697,0.77,-3.828,1,0.0327,0.00374,0.0,0.748,102.002,4,2019,12,2,1,2
40,2,3,0.866,0.746,-6.139,0,0.0706,0.446,0.0,0.594,100.019,3,2019,11,27,3,1
26,2,3,0.554,0.782,-2.927,1,0.0367,0.198,0.0,0.63,155.912,3,2020,1,8,1,2
26,2,3,0.684,0.854,-3.625,0,0.0847,0.0615,1.37e-06,0.594,101.034,4,2019,12,18,2,2
36,2,3,0.711,0.934,-0.7,1,0.0588,0.0445,8.83e-06,0.866,124.988,4,2019,11,20,2,1
32,2,3,0.649,0.856,-2.745,1,0.181,0.127,0.0,0.892,171.884,3,2020,1,15,2,2
34,2,3,0.392,0.891,-2.746,0,0.059,0.0236,0.0,0.45,89.952,4,2019,12,16,2,2
21,2,3,0.763,0.763,-4.176,0,0.0626,0.0298,1.9e-05,0.953,143.994,4,2020,1,15,2,2
36,2,3,0.625,0.728,-5.486,1,0.03,0.0097,0.0,0.101,96.009,3,2019,12,25,3,2
36,2,3,0.621,0.614,-5.411,1,0.0539,0.0462,1.8e-06,0.727,200.012,4,2019,12,11,2,2
42,2,3,0.729,0.646,-6.046,0,0.0452,0.0682,0.000481,0.543,82.49,3,2019,11,20,2,1
49,2,3,0.713,0.709,-6.451,1,0.0703,0.042,0.0,0.708,109.973,5,2020,1,7,1,2
12,2,3,0.705,0.55,-7.974,1,0.0381,0.0887,0.00485,0.351,94.969,4,2019,12,23,3,2
16,2,3,0.62,0.775,-4.677,1,0.0271,0.0634,0.0501,0.427,107.992,3,2019,12,14,2,2
27,2,3,0.834,0.823,-4.603,1,0.0716,0.09,0.000101,0.872,128.006,3,2019,10,26,3,1
44,2,3,0.738,0.55,-9.845,0,0.0473,0.00919,0.000648,0.599,110.024,5,2019,11,13,2,1
21,2,3,0.695,0.646,-7.103,0,0.032,0.0345,0.000294,0.229,95.007,3,2020,1,12,2,2
41,2,3,0.74,0.56,-5.566,0,0.0387,0.172,0.0,0.207,111.083,4,2019,11,17,2,1
44,2,3,0.638,0.735,-4.635,1,0.0873,0.0269,0.0,0.628,99.964,4,2019,11,6,1,1
39,2,3,0.704,0.584,-7.384,0,0.026,0.324,0.0979,0.752,102.987,4,2019,11,9,1,1
21,2,3,0.599,0.795,-5.072,0,0.15,0.223,0.0,0.479,150.036,2,2019,11,20,2,1
35,2,3,0.539,0.739,-5.429,0,0.204,0.0263,0.0,0.386,173.082,4,2019,11,13,2,1
16,2,3,0.738,0.846,-5.929,1,0.0758,0.158,0.0353,0.879,125.98,4,2020,1,11,2,2
27,2,3,0.802,0.776,-6.903,0,0.112,0.16,0.0,0.687,109.996,4,2019,10,30,3,1
37,2,3,0.679,0.637,-5.683,1,0.0427,0.0821,1.04e-06,0.228,105.026,4,2019,10,26,3,1
30,2,3,0.827,0.851,-4.589,0,0.103,0.122,2.31e-05,0.928,127.993,4,2019,10,23,3,1
35,2,3,0.779,0.721,-8.409,0,0.0487,0.00618,0.00696,0.84,121.948,3,2019,10,16,2,1
26,2,3,0.701,0.927,-3.21,0,0.0644,0.31,0.0,0.832,119.991,3,2019,11,20,2,1
30,2,3,0.625,0.905,-6.323,0,0.135,0.553,0.0298,0.597,140.026,2,2019,11,20,2,1
40,2,3,0.677,0.75,-5.824,1,0.033,0.14,0.000249,0.967,114.958,4,2019,10,23,3,1
31,2,3,0.706,0.734,-4.623,1,0.0324,0.0229,0.0,0.395,99.999,4,2019,10,30,3,1
27,2,3,0.792,0.673,-7.876,0,0.163,0.0652,8.47e-05,0.784,104.996,4,2019,12,11,2,2
31,2,3,0.561,0.929,-1.687,1,0.0288,0.182,0.000776,0.898,190.05,4,2019,12,4,1,2
74,2,3,0.633,0.706,-5.137,0,0.0627,0.000587,0.0795,0.399,128.187,3,2019,8,19,2,4
59,2,3,0.652,0.837,-3.104,0,0.0723,0.0976,0.0,0.562,108.042,3,2019,11,5,1,1
63,2,3,0.678,0.787,-4.741,0,0.0452,0.147,0.0,0.471,158.014,3,2019,11,4,1,1
73,2,3,0.751,0.726,-3.499,0,0.038,0.0706,3.42e-06,0.581,104.914,4,2019,6,24,3,4
72,2,3,0.572,0.964,-1.949,0,0.123,0.0503,0.0,0.519,129.979,3,2019,10,8,1,1
68,2,3,0.671,0.859,-3.922,0,0.0833,0.0323,0.0,0.389,139.931,3,2018,6,15,2,4
58,2,3,0.781,0.879,-3.725,1,0.0533,0.0309,0.0,0.836,119.997,3,2019,8,27,3,4
72,2,3,0.565,0.903,-1.918,1,0.05,0.0746,0.0,0.538,97.967,4,2020,1,6,1,2
70,2,3,0.839,0.902,-3.612,0,0.0536,0.0868,0.00257,0.639,114.953,3,2017,11,17,2,1
59,2,3,0.658,0.87,-2.373,1,0.0626,0.177,0.0,0.422,89.994,3,2019,11,3,1,1
75,2,3,0.74,0.835,-3.425,0,0.0839,0.0139,0.0,0.535,123.024,4,2019,10,4,1,1
81,2,3,0.782,0.731,-4.581,0,0.143,0.0376,3.15e-05,0.824,138.032,3,2019,11,14,2,1
70,2,3,0.785,0.744,-4.249,0,0.0369,0.0149,0.00666,0.833,126.018,3,2018,1,3,1,2
65,2,3,0.76,0.887,-1.993,1,0.0409,0.037,0.0,0.24,130.018,3,2019,9,22,3,1
75,2,3,0.566,0.769,-4.342,1,0.0872,0.0183,0.0,0.385,170.036,3,2018,11,3,1,1
69,2,3,0.737,0.764,-5.511,1,0.0947,0.111,0.0,0.924,92.044,3,2019,12,6,1,2
85,2,3,0.645,0.862,-4.757,0,0.0965,0.0923,0.0,0.798,119.991,4,2019,4,12,2,3
72,2,3,0.719,0.828,-5.559,1,0.0613,0.0343,0.0,0.634,139.927,4,2019,3,18,2,3
72,2,3,0.704,0.787,-3.114,1,0.082,0.114,0.0,0.707,96.929,3,2019,3,14,2,3
75,2,3,0.734,0.855,-3.211,1,0.118,0.00481,0.0,0.422,126.035,4,2018,8,24,3,4
65,2,3,0.613,0.842,-4.332,0,0.219,0.0157,0.0,0.645,169.917,4,2017,11,24,3,1
63,2,3,0.76,0.672,-5.277,0,0.0732,0.465,0.0,0.505,127.986,3,2018,8,2,1,4
2,2,3,0.786,0.853,-2.687,1,0.0816,0.0688,0.0,0.45,125.034,4,2017,6,22,3,4
71,2,3,0.563,0.979,-3.104,1,0.104,0.00911,0.0,0.503,126.063,3,2019,3,25,3,3
48,2,3,0.652,0.785,-4.34,1,0.0448,0.0667,0.0,0.662,127.016,4,2019,10,22,3,1
68,2,3,0.787,0.543,-6.7,0,0.037,0.0233,0.0,0.332,99.026,4,2018,3,14,2,3
65,2,3,0.6,0.96,-1.807,1,0.095,0.0426,0.0,0.503,109.863,4,2018,6,15,2,4
70,2,3,0.616,0.833,-3.314,0,0.067,0.315,0.0,0.595,97.898,3,2018,7,16,2,4
66,2,3,0.76,0.842,-5.558,1,0.131,0.0677,0.000123,0.882,102.987,3,2019,3,27,3,3
71,2,3,0.598,0.775,-4.035,0,0.0545,0.022,0.0,0.687,129.819,4,2017,9,18,2,1
2,2,3,0.632,0.906,-1.466,0,0.0494,0.321,0.0,0.755,129.999,4,2018,1,18,2,2
7,2,3,0.702,0.913,-2.977,1,0.0374,0.0514,3.71e-06,0.735,137.982,4,2018,11,5,1,1
69,2,3,0.674,0.91,-2.898,0,0.0594,0.029,0.0,0.599,132.04,4,2019,8,27,3,4
66,2,3,0.709,0.718,-3.315,0,0.0312,0.059,0.0,0.24,104.971,3,2018,8,14,2,4
1,2,3,0.7,0.873,-2.901,1,0.0869,0.0148,0.0,0.612,99.972,3,2016,9,27,3,1
64,2,3,0.752,0.804,-3.512,0,0.0656,0.022,1.76e-05,0.795,146.943,3,2019,5,30,3,3
66,2,3,0.725,0.94,-2.32,0,0.0435,0.115,0.00431,0.905,127.051,3,2018,6,26,3,4
60,2,3,0.718,0.794,-2.877,0,0.0703,0.0806,0.0,0.751,114.285,3,2017,11,8,1,1
67,2,3,0.58,0.773,-3.302,0,0.05,0.656,0.0,0.506,124.148,4,2018,3,7,1,3
0,2,3,0.605,0.894,-3.885,0,0.0385,0.0119,0.0,0.545,122.051,3,2018,9,26,3,1
66,2,3,0.615,0.904,-3.955,0,0.221,0.0881,0.0,0.692,130.047,3,2019,8,5,1,4
62,2,3,0.673,0.782,-3.911,1,0.0404,0.0582,1.4e-06,0.609,121.991,3,2018,1,18,2,2
66,2,3,0.745,0.739,-4.591,1,0.0327,0.405,0.000183,0.556,99.913,4,2018,6,27,3,4
61,2,3,0.75,0.883,-1.712,0,0.0432,0.226,9.84e-05,0.85,127.069,3,2019,3,20,2,3
61,2,3,0.709,0.911,-2.611,1,0.0593,0.0572,4.73e-06,0.779,106.972,3,2019,5,15,2,3
61,2,3,0.76,0.722,-4.429,0,0.0908,0.00785,0.000326,0.687,120.055,3,2019,1,30,3,2
58,2,3,0.649,0.862,-3.903,1,0.0487,0.0218,0.0,0.594,128.051,5,2018,5,10,1,3
63,2,3,0.64,0.757,-5.532,1,0.0689,0.0261,0.0,0.413,104.943,3,2019,2,11,2,2
67,2,3,0.764,0.836,-2.868,1,0.0396,0.208,0.0,0.51,111.934,4,2019,7,1,1,4
57,2,3,0.697,0.897,-3.628,0,0.136,0.0323,0.0,0.736,140.03,3,2019,7,2,1,4
65,2,3,0.732,0.934,-4.618,1,0.144,0.0774,0.00745,0.898,159.998,3,2018,8,6,1,4
70,2,3,0.7,0.806,-4.818,0,0.0491,0.00132,0.0,0.616,110.016,3,2019,8,27,3,4
